,article_id,authorid,authorname,authorurl,paperId,doi,title,citing_venue,year,intent,isInfluential
5542,10.14219/JADA.ARCHIVE.2011.0082,2122651,D. Jeffe,,1fef0611fc17dd587fb7438035b0fda2a41c3586,10.1542/peds.2016-0847,Emergency Information Forms for Children With Medical Complexity: A Simulation Study,Pediatrics,2016,,FALSE
5543,10.14219/JADA.ARCHIVE.2011.0082,35864022,T. Copper,,1fef0611fc17dd587fb7438035b0fda2a41c3586,10.1542/peds.2016-0847,Emergency Information Forms for Children With Medical Complexity: A Simulation Study,Pediatrics,2016,,FALSE
5544,10.14219/JADA.ARCHIVE.2011.0082,40252199,Feliciano Yu,,1fef0611fc17dd587fb7438035b0fda2a41c3586,10.1542/peds.2016-0847,Emergency Information Forms for Children With Medical Complexity: A Simulation Study,Pediatrics,2016,,FALSE
5545,10.14219/JADA.ARCHIVE.2011.0082,144536572,Andrew J. White,,1fef0611fc17dd587fb7438035b0fda2a41c3586,10.1542/peds.2016-0847,Emergency Information Forms for Children With Medical Complexity: A Simulation Study,Pediatrics,2016,,FALSE
5546,10.14219/JADA.ARCHIVE.2011.0082,3096829,M. Auerbach,,1fef0611fc17dd587fb7438035b0fda2a41c3586,10.1542/peds.2016-0847,Emergency Information Forms for Children With Medical Complexity: A Simulation Study,Pediatrics,2016,,FALSE
5547,10.14219/JADA.ARCHIVE.2011.0082,7843078,D. Schnadower,,1fef0611fc17dd587fb7438035b0fda2a41c3586,10.1542/peds.2016-0847,Emergency Information Forms for Children With Medical Complexity: A Simulation Study,Pediatrics,2016,,FALSE
5548,10.14219/JADA.ARCHIVE.2011.0082,1404977119,R. López‐Pintor,,62e1f97c02b5f5b59ba81b72a57c19287ffc87ed,10.1155/2016/4372852,"Xerostomia, Hyposalivation, and Salivary Flow in Diabetes Patients",Journal of diabetes research,2016,,FALSE
5549,10.14219/JADA.ARCHIVE.2011.0082,6970791,Elisabeth Casañas,,62e1f97c02b5f5b59ba81b72a57c19287ffc87ed,10.1155/2016/4372852,"Xerostomia, Hyposalivation, and Salivary Flow in Diabetes Patients",Journal of diabetes research,2016,,FALSE
5550,10.14219/JADA.ARCHIVE.2011.0082,2067492304,J. González-Serrano,,62e1f97c02b5f5b59ba81b72a57c19287ffc87ed,10.1155/2016/4372852,"Xerostomia, Hyposalivation, and Salivary Flow in Diabetes Patients",Journal of diabetes research,2016,,FALSE
5551,10.14219/JADA.ARCHIVE.2011.0082,144986742,J. Serrano,,62e1f97c02b5f5b59ba81b72a57c19287ffc87ed,10.1155/2016/4372852,"Xerostomia, Hyposalivation, and Salivary Flow in Diabetes Patients",Journal of diabetes research,2016,,FALSE
5552,10.14219/JADA.ARCHIVE.2011.0082,1398787176,Lucía Ramírez,,62e1f97c02b5f5b59ba81b72a57c19287ffc87ed,10.1155/2016/4372852,"Xerostomia, Hyposalivation, and Salivary Flow in Diabetes Patients",Journal of diabetes research,2016,,FALSE
5553,10.14219/JADA.ARCHIVE.2011.0082,6127469,L. de Arriba,,62e1f97c02b5f5b59ba81b72a57c19287ffc87ed,10.1155/2016/4372852,"Xerostomia, Hyposalivation, and Salivary Flow in Diabetes Patients",Journal of diabetes research,2016,,FALSE
5554,10.14219/JADA.ARCHIVE.2011.0082,152256977,G. Hernández,,62e1f97c02b5f5b59ba81b72a57c19287ffc87ed,10.1155/2016/4372852,"Xerostomia, Hyposalivation, and Salivary Flow in Diabetes Patients",Journal of diabetes research,2016,,FALSE
5555,10.14219/JADA.ARCHIVE.2011.0082,14851770,A. Mwachofi,,fddeae7bf60a6df6a0a15178575f04de025c66c9,10.1080/10410236.2014.947467,Technology versus humanism: how patients perceive the use of electronic health records in physicians’ offices—a qualitative study,Health communication,2016,background,FALSE
5556,10.14219/JADA.ARCHIVE.2011.0082,35190982,A. Khaliq,,fddeae7bf60a6df6a0a15178575f04de025c66c9,10.1080/10410236.2014.947467,Technology versus humanism: how patients perceive the use of electronic health records in physicians’ offices—a qualitative study,Health communication,2016,background,FALSE
5557,10.14219/JADA.ARCHIVE.2011.0082,11631380,Estevan R Carrillo,,fddeae7bf60a6df6a0a15178575f04de025c66c9,10.1080/10410236.2014.947467,Technology versus humanism: how patients perceive the use of electronic health records in physicians’ offices—a qualitative study,Health communication,2016,background,FALSE
5558,10.14219/JADA.ARCHIVE.2011.0082,98005420,W. Winfree,,fddeae7bf60a6df6a0a15178575f04de025c66c9,10.1080/10410236.2014.947467,Technology versus humanism: how patients perceive the use of electronic health records in physicians’ offices—a qualitative study,Health communication,2016,background,FALSE
5559,10.14219/JADA.ARCHIVE.2011.0082,1884317,R. Carroll,,36762915a2d9812cf8ac88b4ff03a5b4e7866678,10.1586/1744666X.2015.1009895,Intelligent use and clinical benefits of electronic health records in rheumatoid arthritis,Expert review of clinical immunology,2015,background,FALSE
5560,10.14219/JADA.ARCHIVE.2011.0082,3318245,A. Eyler,,36762915a2d9812cf8ac88b4ff03a5b4e7866678,10.1586/1744666X.2015.1009895,Intelligent use and clinical benefits of electronic health records in rheumatoid arthritis,Expert review of clinical immunology,2015,background,FALSE
5561,10.14219/JADA.ARCHIVE.2011.0082,26430919,J. Denny,,36762915a2d9812cf8ac88b4ff03a5b4e7866678,10.1586/1744666X.2015.1009895,Intelligent use and clinical benefits of electronic health records in rheumatoid arthritis,Expert review of clinical immunology,2015,background,FALSE
5562,10.14219/JADA.ARCHIVE.2011.0082,4980627,V. Brailo,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5563,10.14219/JADA.ARCHIVE.2011.0082,15064030,F. J. Firriolo,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5564,10.14219/JADA.ARCHIVE.2011.0082,2151794,T. Tanaka,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5565,10.14219/JADA.ARCHIVE.2011.0082,6993507,E. Varoni,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5566,10.14219/JADA.ARCHIVE.2011.0082,2076327652,Rosemary Sykes,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5567,10.14219/JADA.ARCHIVE.2011.0082,2260696,M. McCullough,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5568,10.14219/JADA.ARCHIVE.2011.0082,143768641,H. Hua,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5569,10.14219/JADA.ARCHIVE.2011.0082,4906219,A. Sklavounou,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5570,10.14219/JADA.ARCHIVE.2011.0082,14105047,S. Jensen,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5571,10.14219/JADA.ARCHIVE.2011.0082,3262684,P. Lockhart,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5572,10.14219/JADA.ARCHIVE.2011.0082,2810923,U. Mattsson,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5573,10.14219/JADA.ARCHIVE.2011.0082,3014967,M. Jontell,,4cc3f2b2df756d1248825835c064cc7b7e499a71,10.1016/j.oooo.2015.02.484,"World Workshop on Oral Medicine VI: Utilization of Oral Medicine-specific software for support of clinical care, research, and education: current status and strategy for broader implementation.","Oral surgery, oral medicine, oral pathology and oral radiology",2015,background,FALSE
5574,10.14219/JADA.ARCHIVE.2011.0082,50507002,E. Bailey,,7c9d4e0e9119d234d950ed7a24289d3f8ce588c3,10.1186/s12903-015-0136-1,Systematic review of patient safety interventions in dentistry,BMC oral health,2015,background,FALSE
5575,10.14219/JADA.ARCHIVE.2011.0082,2958348,M. Tickle,,7c9d4e0e9119d234d950ed7a24289d3f8ce588c3,10.1186/s12903-015-0136-1,Systematic review of patient safety interventions in dentistry,BMC oral health,2015,background,FALSE
5576,10.14219/JADA.ARCHIVE.2011.0082,145658386,S. Campbell,,7c9d4e0e9119d234d950ed7a24289d3f8ce588c3,10.1186/s12903-015-0136-1,Systematic review of patient safety interventions in dentistry,BMC oral health,2015,background,FALSE
5577,10.14219/JADA.ARCHIVE.2011.0082,1397455318,L. O'Malley,,7c9d4e0e9119d234d950ed7a24289d3f8ce588c3,10.1186/s12903-015-0136-1,Systematic review of patient safety interventions in dentistry,BMC oral health,2015,background,FALSE
5578,10.14219/JADA.ARCHIVE.2011.0082,50507002,E. Bailey,,b7d22d5ea93ad22d4e37bdebced462880a9a56d3,10.1038/sj.bdj.2015.920,Contemporary views of dental practitioners' on patient safety,BDJ,2015,,FALSE
5579,10.14219/JADA.ARCHIVE.2011.0082,15711425,S. Hinton,,ed3bcd647a7aac57b45b23c62f51cab8071940ac,10.1615/JLONGTERMEFFMEDIMPLANTS.2015011621,The Risk of Bias in Randomized Trials in General Dentistry Journals.,Journal of long-term effects of medical implants,2015,,FALSE
5580,10.14219/JADA.ARCHIVE.2011.0082,6012357,Mohammed M. Beyari,,ed3bcd647a7aac57b45b23c62f51cab8071940ac,10.1615/JLONGTERMEFFMEDIMPLANTS.2015011621,The Risk of Bias in Randomized Trials in General Dentistry Journals.,Journal of long-term effects of medical implants,2015,,FALSE
5581,10.14219/JADA.ARCHIVE.2011.0082,4487030,K. Madden,,ed3bcd647a7aac57b45b23c62f51cab8071940ac,10.1615/JLONGTERMEFFMEDIMPLANTS.2015011621,The Risk of Bias in Randomized Trials in General Dentistry Journals.,Journal of long-term effects of medical implants,2015,,FALSE
5582,10.14219/JADA.ARCHIVE.2011.0082,49912697,Hanadi A. Lamfon,,ed3bcd647a7aac57b45b23c62f51cab8071940ac,10.1615/JLONGTERMEFFMEDIMPLANTS.2015011621,The Risk of Bias in Randomized Trials in General Dentistry Journals.,Journal of long-term effects of medical implants,2015,,FALSE
5583,10.14219/JADA.ARCHIVE.2011.0082,145201283,M. Fathima,,ced22643ac3d5fd9961b3c7f43c2577fb32cdd5c,10.1186/1471-2466-14-189,Effectiveness of computerized clinical decision support systems for asthma and chronic obstructive pulmonary disease in primary care: a systematic review,BMC Pulmonary Medicine,2014,background,TRUE
5584,10.14219/JADA.ARCHIVE.2011.0082,143911086,D. Peiris,,ced22643ac3d5fd9961b3c7f43c2577fb32cdd5c,10.1186/1471-2466-14-189,Effectiveness of computerized clinical decision support systems for asthma and chronic obstructive pulmonary disease in primary care: a systematic review,BMC Pulmonary Medicine,2014,background,TRUE
5585,10.14219/JADA.ARCHIVE.2011.0082,1399085396,Pradnya Naik-Panvelkar,,ced22643ac3d5fd9961b3c7f43c2577fb32cdd5c,10.1186/1471-2466-14-189,Effectiveness of computerized clinical decision support systems for asthma and chronic obstructive pulmonary disease in primary care: a systematic review,BMC Pulmonary Medicine,2014,background,TRUE
5586,10.14219/JADA.ARCHIVE.2011.0082,46949400,B. Saini,,ced22643ac3d5fd9961b3c7f43c2577fb32cdd5c,10.1186/1471-2466-14-189,Effectiveness of computerized clinical decision support systems for asthma and chronic obstructive pulmonary disease in primary care: a systematic review,BMC Pulmonary Medicine,2014,background,TRUE
5587,10.14219/JADA.ARCHIVE.2011.0082,8123281,C. Armour,,ced22643ac3d5fd9961b3c7f43c2577fb32cdd5c,10.1186/1471-2466-14-189,Effectiveness of computerized clinical decision support systems for asthma and chronic obstructive pulmonary disease in primary care: a systematic review,BMC Pulmonary Medicine,2014,background,TRUE
5588,10.14219/JADA.ARCHIVE.2011.0082,33786603,G. Armitage,,4f0a9f1a5343b2a6267332e8b60ea8f9eb81ca70,10.1111/prd.12006,Learned and unlearned concepts in periodontal diagnostics: a 50-year perspective.,Periodontology 2000,2013,,FALSE
5589,10.14219/JADA.ARCHIVE.2011.0082,49589760,R. Sharif,,fa3bd0887e006b5da7a15f71bbea3a00391ecdee,10.1016/j.rmed.2013.04.001,Guideline adherence in management of stable chronic obstructive pulmonary disease.,Respiratory medicine,2013,,FALSE
5590,10.14219/JADA.ARCHIVE.2011.0082,13869286,Christel R. Cuevas,,fa3bd0887e006b5da7a15f71bbea3a00391ecdee,10.1016/j.rmed.2013.04.001,Guideline adherence in management of stable chronic obstructive pulmonary disease.,Respiratory medicine,2013,,FALSE
5591,10.14219/JADA.ARCHIVE.2011.0082,2118461525,Yue Wang,,fa3bd0887e006b5da7a15f71bbea3a00391ecdee,10.1016/j.rmed.2013.04.001,Guideline adherence in management of stable chronic obstructive pulmonary disease.,Respiratory medicine,2013,,FALSE
5592,10.14219/JADA.ARCHIVE.2011.0082,144112183,M. Arora,,fa3bd0887e006b5da7a15f71bbea3a00391ecdee,10.1016/j.rmed.2013.04.001,Guideline adherence in management of stable chronic obstructive pulmonary disease.,Respiratory medicine,2013,,FALSE
5593,10.14219/JADA.ARCHIVE.2011.0082,46797342,G. Sharma,,fa3bd0887e006b5da7a15f71bbea3a00391ecdee,10.1016/j.rmed.2013.04.001,Guideline adherence in management of stable chronic obstructive pulmonary disease.,Respiratory medicine,2013,,FALSE
5594,10.14219/JADA.ARCHIVE.2011.0082,32503348,T. Leong,,6b09cf1648e84aaf4a3d6ec80d695a1d2d3ad3ec,10.1055/S-0038-1639439,"Toward patient-centered, personalized and personal decision support and knowledge management: a survey.",Yearbook of medical informatics,2012,,FALSE
5595,10.14219/JADA.ARCHIVE.2008.0105,2162871696,Ballester Benoit,,6a96aa231f1bb1dcada2c093ea91df1982c5400e,10.1186/s12903-022-02163-9,Current state of dental informatics in the field of health information systems: a scoping review,BMC oral health,2022,,FALSE
5596,10.14219/JADA.ARCHIVE.2008.0105,2162871951,Bukiet Frédéric,,6a96aa231f1bb1dcada2c093ea91df1982c5400e,10.1186/s12903-022-02163-9,Current state of dental informatics in the field of health information systems: a scoping review,BMC oral health,2022,,FALSE
5597,10.14219/JADA.ARCHIVE.2008.0105,2162871920,Dufour Jean-Charles,,6a96aa231f1bb1dcada2c093ea91df1982c5400e,10.1186/s12903-022-02163-9,Current state of dental informatics in the field of health information systems: a scoping review,BMC oral health,2022,,FALSE
5598,10.14219/JADA.ARCHIVE.2008.0105,48831147,Shuning Li,,b91a12d41e054f3ceaaf59e5a642a47619526de7,10.3389/fdgth.2022.847080,"How Do Dental Clinicians Obtain Up-To-Date Patient Medical Histories? Modeling Strengths, Drawbacks, and Proposals for Improvements",Frontiers in Digital Health,2022,background,FALSE
5599,10.14219/JADA.ARCHIVE.2008.0105,6415802,A. S. Rajapuri,,b91a12d41e054f3ceaaf59e5a642a47619526de7,10.3389/fdgth.2022.847080,"How Do Dental Clinicians Obtain Up-To-Date Patient Medical Histories? Modeling Strengths, Drawbacks, and Proposals for Improvements",Frontiers in Digital Health,2022,background,FALSE
5600,10.14219/JADA.ARCHIVE.2008.0105,39158216,G. Gomez,,b91a12d41e054f3ceaaf59e5a642a47619526de7,10.3389/fdgth.2022.847080,"How Do Dental Clinicians Obtain Up-To-Date Patient Medical Histories? Modeling Strengths, Drawbacks, and Proposals for Improvements",Frontiers in Digital Health,2022,background,FALSE
5601,10.14219/JADA.ARCHIVE.2008.0105,2096080165,T. Schleyer,,b91a12d41e054f3ceaaf59e5a642a47619526de7,10.3389/fdgth.2022.847080,"How Do Dental Clinicians Obtain Up-To-Date Patient Medical Histories? Modeling Strengths, Drawbacks, and Proposals for Improvements",Frontiers in Digital Health,2022,background,FALSE
5602,10.14219/JADA.ARCHIVE.2008.0105,2075038,E. Mendonça,,b91a12d41e054f3ceaaf59e5a642a47619526de7,10.3389/fdgth.2022.847080,"How Do Dental Clinicians Obtain Up-To-Date Patient Medical Histories? Modeling Strengths, Drawbacks, and Proposals for Improvements",Frontiers in Digital Health,2022,background,FALSE
5603,10.14219/JADA.ARCHIVE.2008.0105,3241935,T. Thyvalikakath,,b91a12d41e054f3ceaaf59e5a642a47619526de7,10.3389/fdgth.2022.847080,"How Do Dental Clinicians Obtain Up-To-Date Patient Medical Histories? Modeling Strengths, Drawbacks, and Proposals for Improvements",Frontiers in Digital Health,2022,background,FALSE
5604,10.14219/JADA.ARCHIVE.2008.0105,7239204,F. Rangraz Jeddi,,0b36ab05c3eb44175852cd7052673375b04a47c0,10.1016/j.imu.2020.100332,Usability evaluation of a comprehensive national health information system: A heuristic evaluation,,2020,background methodology,FALSE
5605,10.14219/JADA.ARCHIVE.2008.0105,3057146,Ehsan Nabovati,,0b36ab05c3eb44175852cd7052673375b04a47c0,10.1016/j.imu.2020.100332,Usability evaluation of a comprehensive national health information system: A heuristic evaluation,,2020,background methodology,FALSE
5606,10.14219/JADA.ARCHIVE.2008.0105,1412359992,Reyhane Bigham,,0b36ab05c3eb44175852cd7052673375b04a47c0,10.1016/j.imu.2020.100332,Usability evaluation of a comprehensive national health information system: A heuristic evaluation,,2020,background methodology,FALSE
5607,10.14219/JADA.ARCHIVE.2008.0105,66796070,Razieh Farrahi,,0b36ab05c3eb44175852cd7052673375b04a47c0,10.1016/j.imu.2020.100332,Usability evaluation of a comprehensive national health information system: A heuristic evaluation,,2020,background methodology,FALSE
5608,10.14219/JADA.ARCHIVE.2008.0105,66796070,Razieh Farrahi,,7569d34555642c8fabfba489d399fe04aa2bbb33,10.1186/s12911-019-0893-x,"The relationship between user interface problems of an admission, discharge and transfer module and usability features: a usability testing method",BMC Medical Informatics and Decision Making,2019,,FALSE
5609,10.14219/JADA.ARCHIVE.2008.0105,7239204,F. Rangraz Jeddi,,7569d34555642c8fabfba489d399fe04aa2bbb33,10.1186/s12911-019-0893-x,"The relationship between user interface problems of an admission, discharge and transfer module and usability features: a usability testing method",BMC Medical Informatics and Decision Making,2019,,FALSE
5610,10.14219/JADA.ARCHIVE.2008.0105,3057146,Ehsan Nabovati,,7569d34555642c8fabfba489d399fe04aa2bbb33,10.1186/s12911-019-0893-x,"The relationship between user interface problems of an admission, discharge and transfer module and usability features: a usability testing method",BMC Medical Informatics and Decision Making,2019,,FALSE
5611,10.14219/JADA.ARCHIVE.2008.0105,14343046,Monireh Sadeqi Jabali,,7569d34555642c8fabfba489d399fe04aa2bbb33,10.1186/s12911-019-0893-x,"The relationship between user interface problems of an admission, discharge and transfer module and usability features: a usability testing method",BMC Medical Informatics and Decision Making,2019,,FALSE
5612,10.14219/JADA.ARCHIVE.2008.0105,2907543,Reza Khajouei,,7569d34555642c8fabfba489d399fe04aa2bbb33,10.1186/s12911-019-0893-x,"The relationship between user interface problems of an admission, discharge and transfer module and usability features: a usability testing method",BMC Medical Informatics and Decision Making,2019,,FALSE
5613,10.14219/JADA.ARCHIVE.2008.0105,35409333,Jimmy T. Mbelwa,,a34baf7c915387a0132dc000fce2b9d31a990e4a,10.1007/978-3-030-18400-1_48,Acceptability and Use of Mobile Health Applications in Health Information Systems: A Case of eIDSR and DHIS2 Touch Mobile Applications in Tanzania,ICT4D,2019,,FALSE
5614,10.14219/JADA.ARCHIVE.2008.0105,48476218,H. Kimaro,,a34baf7c915387a0132dc000fce2b9d31a990e4a,10.1007/978-3-030-18400-1_48,Acceptability and Use of Mobile Health Applications in Health Information Systems: A Case of eIDSR and DHIS2 Touch Mobile Applications in Tanzania,ICT4D,2019,,FALSE
5615,10.14219/JADA.ARCHIVE.2008.0105,49075595,B. Mussa,,a34baf7c915387a0132dc000fce2b9d31a990e4a,10.1007/978-3-030-18400-1_48,Acceptability and Use of Mobile Health Applications in Health Information Systems: A Case of eIDSR and DHIS2 Touch Mobile Applications in Tanzania,ICT4D,2019,,FALSE
5616,10.14219/JADA.ARCHIVE.2008.0105,2021130,M. Farzandipour,,106f0749679e8f21a80212e59fc756e9454f25e3,10.1080/17538157.2017.1290639,Task-specific usability requirements of electronic medical records systems: Lessons learned from a national survey of end-users,Informatics for health & social care,2018,,FALSE
5617,10.14219/JADA.ARCHIVE.2008.0105,1984800,Z. Meidani,,106f0749679e8f21a80212e59fc756e9454f25e3,10.1080/17538157.2017.1290639,Task-specific usability requirements of electronic medical records systems: Lessons learned from a national survey of end-users,Informatics for health & social care,2018,,FALSE
5618,10.14219/JADA.ARCHIVE.2008.0105,2097093191,H. Riazi,,106f0749679e8f21a80212e59fc756e9454f25e3,10.1080/17538157.2017.1290639,Task-specific usability requirements of electronic medical records systems: Lessons learned from a national survey of end-users,Informatics for health & social care,2018,,FALSE
5619,10.14219/JADA.ARCHIVE.2008.0105,14343046,Monireh Sadeqi Jabali,,106f0749679e8f21a80212e59fc756e9454f25e3,10.1080/17538157.2017.1290639,Task-specific usability requirements of electronic medical records systems: Lessons learned from a national survey of end-users,Informatics for health & social care,2018,,FALSE
5620,10.14219/JADA.ARCHIVE.2008.0105,2021130,M. Farzandipour,,6d5742149c0aa33a3f5d63961b7eb48a3872c3b7,10.5455/aim.2018.26.29-34,Proposing Electronic Health Record Usability Requirements Based on Enriched ISO 9241 Metric Usability Model,Acta informatica medica : AIM : journal of the Society for Medical Informatics of Bosnia & Herzegovina : casopis Drustva za medicinsku informatiku BiH,2018,background,FALSE
5621,10.14219/JADA.ARCHIVE.2008.0105,2097093191,H. Riazi,,6d5742149c0aa33a3f5d63961b7eb48a3872c3b7,10.5455/aim.2018.26.29-34,Proposing Electronic Health Record Usability Requirements Based on Enriched ISO 9241 Metric Usability Model,Acta informatica medica : AIM : journal of the Society for Medical Informatics of Bosnia & Herzegovina : casopis Drustva za medicinsku informatiku BiH,2018,background,FALSE
5622,10.14219/JADA.ARCHIVE.2008.0105,35975894,M. S. Jabali,,6d5742149c0aa33a3f5d63961b7eb48a3872c3b7,10.5455/aim.2018.26.29-34,Proposing Electronic Health Record Usability Requirements Based on Enriched ISO 9241 Metric Usability Model,Acta informatica medica : AIM : journal of the Society for Medical Informatics of Bosnia & Herzegovina : casopis Drustva za medicinsku informatiku BiH,2018,background,FALSE
5623,10.14219/JADA.ARCHIVE.2008.0105,1736791,J. Kannry,,ccfc11f42806edc70ec8efef5d53439317eb4aae,,"on CCIO Knowledge , Education , and Skillset Requirements",,2018,,FALSE
5624,10.14219/JADA.ARCHIVE.2008.0105,3478807,Patricia Sengstack,,ccfc11f42806edc70ec8efef5d53439317eb4aae,,"on CCIO Knowledge , Education , and Skillset Requirements",,2018,,FALSE
5625,10.14219/JADA.ARCHIVE.2008.0105,3241935,T. Thyvalikakath,,ccfc11f42806edc70ec8efef5d53439317eb4aae,,"on CCIO Knowledge , Education , and Skillset Requirements",,2018,,FALSE
5626,10.14219/JADA.ARCHIVE.2008.0105,2098634638,Zain Chauhan,,d8cfde0c2d516ec70eaf9dff9b1cb0737264c1cd,10.1055/s-0038-1667331,Adoption of Electronic Dental Records: Examining the Influence of Practice Characteristics on Adoption in One State,Appl. Clin. Inform.,2018,,FALSE
5627,10.14219/JADA.ARCHIVE.2008.0105,2104708204,M. Samarah,,d8cfde0c2d516ec70eaf9dff9b1cb0737264c1cd,10.1055/s-0038-1667331,Adoption of Electronic Dental Records: Examining the Influence of Practice Characteristics on Adoption in One State,Appl. Clin. Inform.,2018,,FALSE
5628,10.14219/JADA.ARCHIVE.2008.0105,143865198,K. Unertl,,d8cfde0c2d516ec70eaf9dff9b1cb0737264c1cd,10.1055/s-0038-1667331,Adoption of Electronic Dental Records: Examining the Influence of Practice Characteristics on Adoption in One State,Appl. Clin. Inform.,2018,,FALSE
5629,10.14219/JADA.ARCHIVE.2008.0105,2111039004,Martha Jones,,d8cfde0c2d516ec70eaf9dff9b1cb0737264c1cd,10.1055/s-0038-1667331,Adoption of Electronic Dental Records: Examining the Influence of Practice Characteristics on Adoption in One State,Appl. Clin. Inform.,2018,,FALSE
5630,10.14219/JADA.ARCHIVE.2008.0105,34648480,I. Erden,,8eb78d27c6391b09a464b86a951318adf62d5a43,10.30931/JETAS.305246,"The Synthesis of D-π-D Derivate Phthalocyanines for Dye-Sensitized Solar Cell, Investigation of Spectroscopic and Electrical Properties",,2017,,FALSE
5631,10.14219/JADA.ARCHIVE.2008.0105,1422958595,Kaan Çaktı,,8eb78d27c6391b09a464b86a951318adf62d5a43,10.30931/JETAS.305246,"The Synthesis of D-π-D Derivate Phthalocyanines for Dye-Sensitized Solar Cell, Investigation of Spectroscopic and Electrical Properties",,2017,,FALSE
5632,10.14219/JADA.ARCHIVE.2008.0105,92575664,F. A. Kılıçarslan,,8eb78d27c6391b09a464b86a951318adf62d5a43,10.30931/JETAS.305246,"The Synthesis of D-π-D Derivate Phthalocyanines for Dye-Sensitized Solar Cell, Investigation of Spectroscopic and Electrical Properties",,2017,,FALSE
5633,10.14219/JADA.ARCHIVE.2008.0105,34436959,Lisette C. Roman,,a83c248435bfbcc36d969e453a194d13cc12447f,10.1016/j.jbi.2017.01.005,Navigation in the electronic health record: A review of the safety and usability literature,J. Biomed. Informatics,2017,background,FALSE
5634,10.14219/JADA.ARCHIVE.2008.0105,1783436,J. Ancker,,a83c248435bfbcc36d969e453a194d13cc12447f,10.1016/j.jbi.2017.01.005,Navigation in the electronic health record: A review of the safety and usability literature,J. Biomed. Informatics,2017,background,FALSE
5635,10.14219/JADA.ARCHIVE.2008.0105,47163349,Stephen B. Johnson,,a83c248435bfbcc36d969e453a194d13cc12447f,10.1016/j.jbi.2017.01.005,Navigation in the electronic health record: A review of the safety and usability literature,J. Biomed. Informatics,2017,background,FALSE
5636,10.14219/JADA.ARCHIVE.2008.0105,3207562,Y. Senathirajah,,a83c248435bfbcc36d969e453a194d13cc12447f,10.1016/j.jbi.2017.01.005,Navigation in the electronic health record: A review of the safety and usability literature,J. Biomed. Informatics,2017,background,FALSE
